id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
a0078535,2078535, 78535 Carloconti (2002 RC109),78535,Carloconti,,N,N,14.7,3.702,0.186,0.183,JPL 28,2459000.5,59000,20200531.0,J2000,0.1091046219954851,2.597665047443434,2.314247784371234,14.39379381201836,198.861487558109,83.26490499524945,179.1395463558548,2.881082310515633,0.2354124069149682,2458239.5394852017,20180501.0394852,1529.23121052848,4.18680687345238,1.35207,526.1850819,3.4693e-08,1.2338e-08,8.8773e-08,4.0513e-06,1.4514e-05,2.3312e-05,1.9295e-05,1.3684e-08,1.6772e-09,8.0571e-05,1.0895e-05,MBA,0.50717
a0000762,2000762,   762 Pulcova (1913 SQ),762,Pulcova,,N,N,7.9,147.343,0.04,0.818,JPL 102,2459000.5,59000,20200531.0,J2000,0.1062861314174421,3.151900295245839,2.816897006250665,13.10058602734223,305.5424477725813,189.0806026621321,235.4492089609668,3.486903584241013,0.1761348798783385,2459707.633028535,20220508.1330285,2043.888185285405,5.59586087689365,1.83211,713.0022487,3.8018e-08,1.4405e-08,1.1904e-07,4.2163e-06,1.7832e-05,2.6301e-05,2.0153e-05,1.5936e-08,1.2074e-09,0.00011642,1.4011e-05,MBA,0.38013
a0006246,2006246,  6246 Komurotoru (1990 VX2),6246,Komurotoru,,N,N,13.3,5.606,0.285,0.062,JPL 25,2459000.5,59000,20200531.0,J2000,0.2925052335975354,2.450221180532872,1.733518661755475,24.312173277715,52.86593360143664,43.21691142519778,234.3998985187291,3.166923699310268,0.256978115099932,2459489.257968485,20211001.7579685,1400.897503898359,3.83544833373952,0.801734,312.01082078,5.5255e-08,1.2228e-08,1.3146e-07,5.7585e-06,1.0553e-05,1.5505e-05,6.6896e-06,1.5805e-08,1.9237e-09,2.5954e-05,1.0487e-05,MBA,0.42123
a0003063,2003063,  3063 Makhaon (1983 PV),3063,Makhaon,,N,N,8.5,111.655,0.056,1.544,JPL 33,2459000.5,59000,20200531.0,J2000,0.0582610167105997,5.213267489036868,4.909537224741265,12.1613348408486,287.8656107003158,204.7952811304128,235.1213793913751,5.516997753332471,0.0828016632548094,2460508.665605616,20240717.1656056,4347.738751239274,11.9034599623252,3.92867,1528.9205039,5.9458e-08,8.696e-08,3.1945e-07,6.0559e-06,2.55e-05,5.0144e-05,4.6373e-05,9.2027e-08,2.0718e-09,0.00058026,0.00010878,TJN,0.42745
a0002266,2002266,  2266 Tchaikovsky (1974 VK),2266,Tchaikovsky,,N,N,10.7,46.94,0.0384,6.2,JPL 33,2459000.5,59000,20200531.0,J2000,0.1813814849902181,3.399079340195684,2.78254928187142,13.2475613640218,229.4324172548464,205.5254621872047,95.66568483286656,4.015609398519948,0.1572758790042054,2458392.233268709,20180930.7332687,2288.971470255613,6.26686234156225,1.8035,701.868095,3.4847e-08,1.9424e-08,1.152e-07,4.387e-06,1.8473e-05,2.2468e-05,1.3558e-05,2.2947e-08,1.3481e-09,8.4155e-05,1.962e-05,OMB,0.43409
a0015147,2015147, 15147 Siegfried (2000 EJ134),15147,Siegfried,,N,N,12.7,18.102,0.037,0.173,27,2459000.5,59000,20200531.0,J2000,0.0065560839540066,3.244032343847211,3.222764195451436,8.94047229521523,57.92352426161642,304.9036944791778,348.8987465390488,3.265300492242986,0.1686849398101963,2459066.310578428,20200804.8105784,2134.156139872776,5.84300106741349,2.23248,868.8142416,4.3164e-08,2.3724e-08,1.4631e-07,4.4289e-06,2.9287e-05,0.00034573,0.00034573,2.3879e-08,1.8504e-09,0.0020497,2.3411e-05,OMB,0.51897
a0184535,2184535,184535 Audouze (2005 QN30),184535,Audouze,,N,N,15.7,4.885,0.039,1.278,6,2459000.5,59000,20200531.0,J2000,0.0731770043013145,3.118027111657421,2.88985922829605,13.11626567435633,347.4469444714186,19.93874458487112,226.0688738398944,3.346194995018791,0.1790128649851477,2459748.6648102286,20220618.1648102,2011.028648862016,5.50589636923208,1.89025,735.6285925,1.8499e-07,4.7261e-08,5.7739e-07,2.0796e-05,3.4537e-05,8.695e-05,8.2875e-05,5.072e-08,4.0701e-09,0.00047118,4.5723e-05,MBA,0.54546
a0037530,2037530, 37530 Dancingangel (1977 RP7),37530,Dancingangel,,N,N,15.0,4.151,0.056,0.217,JPL 17,2459000.5,59000,20200531.0,J2000,0.2793937714580213,2.416429608473742,1.741294226699434,11.54816973639132,8.090938974204851,331.0630388832543,150.6454636629924,3.09156499024805,0.2623873244992954,2458426.3660781328,20181103.8660781,1372.017496222333,3.75637918199133,0.743265,289.25644005,4.3464e-08,1.1798e-08,1.0586e-07,4.3121e-06,2.5949e-05,2.7606e-05,1.3548e-05,1.5095e-08,1.9217e-09,4.8457e-05,1.0048e-05,MBA,0.52137
a0024162,2024162, 24162 Askaci (1999 WD),24162,Askaci,,N,N,14.7,6.472,0.073,0.112,JPL 23,2459000.5,59000,20200531.0,J2000,0.0204282492818899,2.779289937623247,2.722513909950831,1.75816104913897,86.89903614445952,22.00873236737227,105.9998292681383,2.836065965295663,0.2127175348068694,2458502.187393264,20190118.6873933,1692.385163859911,4.63349805300455,1.73933,676.8950561,3.3146e-08,1.4227e-08,9.1741e-08,3.9572e-06,0.00015869,0.00020693,0.00013157,1.4518e-08,1.6334e-09,0.00061846,1.2995e-05,MBA,0.52646
a0009617,2009617,  9617 Grahamchapman (1993 FA5),9617,Grahamchapman,,N,N,14.7,2.84,0.245,0.382,JPL 27,2459000.5,59000,20200531.0,J2000,0.1133348596812123,2.224408176791884,1.972305188201434,6.137402247766572,165.562549037153,281.1164317403018,153.7227630418707,2.476511165382333,0.297086111643998,2458483.0649634334,20181230.5649634,1211.769873750923,3.31764510267193,0.99942,388.9442814,2.8098e-08,6.3643e-09,6.2053e-08,3.777e-06,2.8207e-05,3.322e-05,1.6692e-05,7.0856e-09,1.275e-09,5.6127e-05,5.2006e-06,MBA,0.54539
a0013531,2013531, 13531 Weizsacker (1991 RU4),13531,Weizsacker,,N,N,13.1,8.71,0.134,0.151,JPL 33,2459000.5,59000,20200531.0,J2000,0.0754583777495378,3.045676599692803,2.815854784330256,8.270890902653603,204.6170955861,174.0266003060688,133.384486450485,3.27549841505535,0.1854293150214587,2458281.172063988,20180611.672064,1941.440596694968,5.31537466583153,1.81816,707.5733272,3.4564e-08,1.4833e-08,1.0469e-07,3.7062e-06,2.69e-05,3.6988e-05,2.5886e-05,1.5952e-08,1.3546e-09,0.00013877,1.4183e-05,MBA,0.47277
a0006880,2006880,  6880 Hayamiyu (1994 TG15),6880,Hayamiyu,,N,N,12.3,9.36,0.291,0.171,JPL 37,2459000.5,59000,20200531.0,J2000,0.0695219738495821,2.80100397606148,2.606272650885158,5.249737608396629,349.3320966,111.9654457415741,91.45452465158212,2.995735301237803,0.2102487807323911,2458565.517574261,20190323.0175743,1712.257254220253,4.68790487123957,1.62878,633.8723126,3.2055e-08,1.2745e-08,8.8458e-08,5.2153e-06,3.4754e-05,5.1204e-05,3.7164e-05,1.3631e-08,1.435e-09,0.00017611,1.1687e-05,MBA,0.42785
a0012173,2012173, 12173 Lansbergen (3135 T-3),12173,Lansbergen,,N,N,14.0,4.198,0.332,0.211,JPL 28,2459000.5,59000,20200531.0,J2000,0.0608067360872356,2.739002971851995,2.572453141000437,3.431135842838305,185.4045721761076,262.9638348443245,82.89190320816088,2.905552802703553,0.2174279237282074,2458619.2614645497,20190515.7614645,1655.721095189285,4.53311730373521,1.59165,619.4224305,3.0643e-08,1.141e-08,8.5356e-08,4.6926e-06,5.8508e-05,7.1083e-05,3.9538e-05,1.2104e-08,1.3586e-09,0.00018174,1.0346e-05,MBA,0.49654
a0018114,2018114, 18114 Rosenbush (2000 NN19),18114,Rosenbush,,N,N,13.1,7.331,0.227,0.299,JPL 24,2459000.5,59000,20200531.0,J2000,0.1151392343494974,2.58362617036141,2.286149431260672,13.87758707862623,309.6201950948688,221.1384872392395,57.94810968993656,2.881102909462147,0.2373337828039765,2458756.33707888,20190929.8370789,1516.85105991564,4.1529118683522,1.31202,510.5988234,7.008e-08,1.4839e-08,1.8643e-07,6.1667e-06,1.6978e-05,2.9042e-05,2.6275e-05,1.6547e-08,2.0446e-09,0.00010987,1.3068e-05,MBA,0.4349
bK18J08T,3987193,       (2018 JT8),2018 JT8,,,N,N,18.802,,,,JPL 1,2459000.5,59000,20200531.0,J2000,0.2513468744567601,2.424094193992357,1.814805694943599,7.257128530145113,103.0982457577179,203.0895258407965,148.6848469683102,3.033382693041116,0.2611438706123508,2458431.1401041704,20181108.6401042,1378.550448669706,3.77426543099167,0.802203,312.19334151,4.3324e-05,8.7388e-05,4.7565e-05,0.00016177,0.00079649,0.00093901,0.00695,0.00010935,1.4121e-05,0.0053081,0.074544,MBA,0.46761
a0009757,2009757,  9757 Felixdejager (1991 GA6),9757,Felixdejager,,N,N,13.4,6.533,0.217,0.087,JPL 73,2459000.5,59000,20200531.0,J2000,0.0598241600645135,2.895906036735864,2.722660890462386,0.9324356452728688,284.7427400950029,38.37978900349871,214.2954451199549,3.069151183009341,0.199998792936791,2459729.027171292,20220529.5271713,1800.010863634446,4.9281611598479,1.71018,665.5507506,3.7171e-08,1.2396e-08,1.0892e-07,3.6653e-06,0.00023438,0.00023606,2.9175e-05,1.3138e-08,1.2842e-09,0.0001469,1.1558e-05,MBA,0.50287
a0002988,2002988,  2988 Korhonen (1943 EM),2988,Korhonen,,N,N,11.8,13.671,0.216,0.055,JPL 35,2459000.5,59000,20200531.0,J2000,0.1244890057327263,2.609130227998008,2.284322200087335,14.73346624259439,100.8923779541014,133.7853887728268,55.68479808743693,2.933938255908682,0.2338624199846744,2458762.390781379,20191005.8907814,1539.366607185506,4.21455607716771,1.29463,503.8311571,4.1412e-08,1.2051e-08,1.0933e-07,4.0465e-06,1.9427e-05,2.6644e-05,1.8559e-05,1.3551e-08,1.6202e-09,7.9226e-05,1.0665e-05,MBA,0.39415
a0152126,2152126,152126 (2004 SU56),152126,,,N,N,15.3,,,,JPL 16,2459000.5,59000,20200531.0,J2000,0.1253841891966201,2.850433302900154,2.493034034356974,14.83221124992341,172.2821373124762,90.30417442073134,178.7880233903376,3.207832571443334,0.2048036765989094,2458127.5272762706,20180109.0272763,1757.780944064932,4.81254194131398,1.5334,596.753278,4.3192e-08,2.4023e-08,1.2162e-07,6.4137e-06,1.9287e-05,3.2046e-05,2.6072e-05,2.7035e-08,2.5891e-09,0.00012548,2.2221e-05,MBA,0.55721
a0000108,2000108,   108 Hecuba,108,Hecuba,,N,N,8.0,75.498,0.148,1.891,JPL 51,2459000.5,59000,20200531.0,J2000,0.0556404310724518,3.237466442585069,3.057332414137039,4.220236533262772,349.9785283111307,206.0038738563073,42.16619671519487,3.4176004710331,0.1691983644528001,2458751.288390588,20190924.7883906,2127.680141378827,5.82527074983936,2.05666,800.3903722,3.4774e-08,1.3781e-08,1.1357e-07,4.4509e-06,4.1336e-05,5.3405e-05,3.3028e-05,1.4548e-08,1.0803e-09,0.000196,1.3585e-05,OMB,0.45938
a0009180,2009180,  9180 Samsagan (1991 GQ),9180,Samsagan,,N,N,12.6,16.064,0.068,0.255,JPL 29,2459000.5,59000,20200531.0,J2000,0.0541363810258138,3.184665639689894,3.012259367179825,15.70566254905687,218.9425824744955,312.9414245129259,75.66851487995794,3.357071912199963,0.1734236452757939,2458564.178212624,20190321.6782126,2075.841500318458,5.68334428560837,2.03285,791.1242345,3.7407e-08,2.0823e-08,1.2124e-07,4.6767e-06,1.3947e-05,4.3774e-05,3.978e-05,2.195e-08,1.7009e-09,0.00023059,2.0359e-05,MBA,0.45634
a0005377,2005377,  5377 Komori (1991 FM),5377,Komori,,N,N,13.7,3.871,0.254,0.446,JPL 26,2459000.5,59000,20200531.0,J2000,0.0612744960441254,2.187073121955209,2.053061318595752,3.025297206539585,337.3081888908114,199.7771781480191,15.53661416801566,2.321084925314667,0.3047257249152976,2458949.5144320037,20200410.014432,1181.390248887148,3.23447022282587,1.05705,411.3721485,4.093e-08,5.4752e-09,9.0061e-08,3.8764e-06,6.1039e-05,6.5915e-05,2.3799e-05,5.8107e-09,1.1443e-09,7.8128e-05,4.4363e-06,MBA,0.43649
a0001547,2001547,  1547 Nele (1929 CZ),1547,Nele,,N,N,10.7,20.877,0.203,0.757,JPL 32,2459000.5,59000,20200531.0,J2000,0.2538948853274823,2.643100777262473,1.972031008510438,11.74326347033578,291.3256805012417,154.828502767752,115.1072383210292,3.314170546014507,0.2293683499247119,2458498.6555286124,20190115.1555286,1569.527792819571,4.29713290299677,0.994881,387.17783877,4.2431e-08,7.2321e-09,1.1274e-07,5.2056e-06,1.9834e-05,2.1908e-05,8.3001e-06,9.0682e-09,9.414e-10,3.5548e-05,6.4418e-06,MBA,0.39473
bK15TZ2P,3780084,       (2015 TP352),2015 TP352,,,N,N,19.558,,,,1,2459000.5,59000,20200531.0,J2000,0.1001618442252509,1.91863507349427,1.726461046137834,21.28837551091185,211.8012125487512,237.1227929067393,220.6785107697539,2.110809100850705,0.3708647060498571,2459376.166616309,20210610.6666163,970.7043946953625,2.65764379108929,0.786953,306.25849901,0.00014536,0.0004382,0.0002371,0.011528,0.0037526,0.080244,0.24852,0.0004821,0.00012705,0.79642,0.33255,IMB,0.35419
a0028824,2028824, 28824 Marlablair (2000 JY26),28824,Marlablair,,N,N,14.3,4.677,0.169,0.415,JPL 23,2459000.5,59000,20200531.0,J2000,0.0985796864233926,3.098870248042326,2.793384590723533,4.537009706635604,286.2522931627346,255.8633798009392,280.1116644583491,3.404355905361121,0.180675383536124,2459442.665025352,20210816.1650254,1992.523790204226,5.45523282739008,1.80064,700.7550688,5.7048e-08,2.2545e-08,1.7928e-07,4.2233e-06,7.7166e-05,7.9961e-05,2.3417e-05,2.4768e-08,1.9717e-09,0.00013134,2.1744e-05,MBA,0.54232
a0006834,2006834,  6834 Hunfeld (1993 JH),6834,Hunfeld,,N,N,13.9,9.702,0.057,0.131,JPL 26,2459000.5,59000,20200531.0,J2000,0.2331089006097103,2.442151819083403,1.872864493414867,4.264272471023484,46.04420462063207,226.2819806333137,11.68567474197637,3.01143914475194,0.2582528277994266,2458955.251028898,20200415.7510289,1393.982799985431,3.81651690618872,0.859807,334.61109019,4.0894e-08,1.1811e-08,1.0355e-07,4.471e-06,5.9129e-05,6.0261e-05,1.6745e-05,1.4564e-08,1.8735e-09,6.4608e-05,1.0113e-05,MBA,0.491
a0013860,2013860, 13860 Neely (1999 XH143),13860,Neely,,N,N,12.0,26.385,0.048,1.125,JPL 27,2459000.5,59000,20200531.0,J2000,0.1994369098756788,3.114455447841315,2.49331807737837,17.10117863107713,121.1163305738958,186.5344807910446,7.782687365417077,3.735592818304259,0.1793208917286468,2458957.09910404,20200417.599104,2007.574223670278,5.49643866850179,1.47903,575.5941051,4.4915e-08,2.3767e-08,1.4869e-07,4.4999e-06,1.8176e-05,2.328e-05,1.7005e-05,2.8507e-08,2.0527e-09,9.4685e-05,2.298e-05,MBA,0.43812
a0011542,2011542, 11542 Solikamsk (1992 SU21),11542,Solikamsk,,N,N,11.5,29.686,0.061,0.193,JPL 23,2459000.5,59000,20200531.0,J2000,0.2395661048168341,3.950586601157035,3.004159957376269,6.870733469387346,16.75402129182037,49.43327807054044,136.1768697850314,4.897013244937801,0.125519642670589,2457915.5951445717,20170611.0951446,2868.076998472472,7.85236686782333,2.02374,787.5788958,3.5647e-08,2.8758e-08,1.4056e-07,5.1927e-06,3.2373e-05,3.3922e-05,9.9627e-06,3.5648e-08,1.3706e-09,7.6432e-05,3.1317e-05,OMB,0.47308
a0040586,2040586, 40586 (1999 RZ140),40586,,,N,N,14.5,6.601,0.041,0.362,17,2459000.5,59000,20200531.0,J2000,0.1597271122847418,3.0978747131717,2.603060131016862,0.5982515913303804,349.137110479695,57.12141722163975,245.0499987533107,3.592689295326539,0.1807624834567773,2459636.417359889,20220225.9173599,1991.56369792895,5.45260423799849,1.61272,627.6222424,4.0278e-08,2.053e-08,1.2635e-07,4.687e-06,0.00045139,0.00045164,1.645e-05,2.3809e-08,1.7969e-09,9.4636e-05,1.9797e-05,MBA,0.54527
a0015631,2015631, 15631 Dellorusso (2000 HT57),15631,Dellorusso,,N,N,12.8,9.336,0.222,0.231,JPL 33,2459000.5,59000,20200531.0,J2000,0.0798531060880047,3.002849713248552,2.763062836530181,10.54672419785872,205.3941209389639,250.5159077634851,69.75238090916677,3.242636589966923,0.1894103376060339,2458632.2393137524,20190528.7393138,1900.635438118409,5.20365623030365,1.80156,701.1131052,3.2881e-08,1.6521e-08,9.6936e-08,4.2587e-06,2.052e-05,3.6203e-05,2.8453e-05,1.784e-08,1.5632e-09,0.00015054,1.5685e-05,MBA,0.44875
a0019980,2019980, 19980 Barrysimon (1989 WF2),19980,Barrysimon,,N,N,14.3,3.601,0.312,0.148,JPL 22,2459000.5,59000,20200531.0,J2000,0.2537327579100049,2.352150349596178,1.755332754374158,21.62142931988816,221.5827282034744,261.5428149325701,136.6681225659573,2.948967944818198,0.2732162060170008,2458500.280322118,20190116.7803221,1317.637797728584,3.60749568166621,0.9048,352.121016,3.2518e-08,9.6667e-09,7.7363e-08,5.3877e-06,1.0528e-05,1.505e-05,1.0069e-05,1.2119e-08,1.6843e-09,3.6174e-05,8.1227e-06,MBA,0.46229
a0021662,2021662, 21662 Benigni (1999 RC),21662,Benigni,,N,N,14.0,4.871,0.171,0.366,JPL 28,2459000.5,59000,20200531.0,J2000,0.168459314567072,2.544512806576854,2.115865923273781,13.01734168873162,344.4457468480049,355.6354647345654,53.31860768867379,2.973159689879928,0.2428270771310853,2458780.9256085497,20191024.4256085,1482.536479264465,4.05896366670627,1.1078,431.122526,5.8363e-08,8.7552e-09,1.5137e-07,5.7078e-06,1.4641e-05,1.8963e-05,1.0995e-05,1.023e-08,1.2533e-09,4.4869e-05,7.6517e-06,MBA,0.47174
a0002774,2002774,  2774 Tenojoki (1942 TJ),2774,Tenojoki,,N,N,11.3,35.697,0.033,0.386,JPL 31,2459000.5,59000,20200531.0,J2000,0.1403354053228214,3.184879897348317,2.737928486049435,8.528167026311504,290.9343948057186,108.0595151381383,214.6873080292013,3.631831308647198,0.1734061453760721,2459838.490439472,20220915.9904395,2076.050991268246,5.68391784057015,1.76149,685.5190633,3.7147e-08,1.766e-08,1.1813e-07,4.1877e-06,2.8348e-05,3.2426e-05,1.7024e-05,2.0138e-08,1.4423e-09,0.00010171,1.7267e-05,MBA,0.43957
a0021548,2021548, 21548 Briekugler (1998 QX38),21548,Briekugler,,N,N,14.1,10.625,0.04,0.072,JPL 29,2459000.5,59000,20200531.0,J2000,0.0236662187604563,2.535045109695416,2.475050177561739,7.150889916982647,214.5378161790489,39.62286516160424,225.0780437009184,2.595040041829093,0.2441886850745257,2459553.0315649165,20211204.5315649,1474.269783999734,4.03633068856874,1.46574,570.4220358,2.9185e-08,9.9143e-09,7.3751e-08,3.6305e-06,2.9636e-05,9.5402e-05,9.07e-05,1.0149e-08,1.4325e-09,0.00037206,8.6486e-06,MBA,0.49338
a0141033,2141033,141033 (2001 WS63),141033,,,N,N,15.9,,,,9,2459000.5,59000,20200531.0,J2000,0.0738783437526134,3.015839898420672,2.793034641702303,0.9253165379260364,245.2582944037507,129.4965537619143,235.0800466096693,3.238645155139041,0.1881878801695644,2459664.3044558326,20220325.8044558,1912.981854493638,5.23745887609483,1.79381,698.0970377,7.9096e-08,3.6257e-08,2.4965e-07,6.7029e-06,0.0005238,0.00052636,5.5678e-05,3.8936e-08,3.3937e-09,0.00030292,3.4497e-05,MBA,0.63051
a0004607,2004607,  4607 Seilandfarm (1987 WR),4607,Seilandfarm,,N,N,13.2,7.389,0.178,0.136,JPL 31,2459000.5,59000,20200531.0,J2000,0.018980991141117,2.264451564364134,2.22147002928145,2.252136745026116,250.4915631976768,220.2017463382043,154.6999028639473,2.307433099446818,0.2892407774982303,2458465.651821946,20181213.1518219,1244.637782797422,3.40763253332628,1.23868,482.0570956,3.0778e-08,6.7726e-09,6.9859e-08,3.3577e-06,0.00010053,0.00015126,0.00011193,6.9011e-09,1.2976e-09,0.00038703,5.5837e-06,MBA,0.44188
a0011148,2011148, 11148 Einhardress (1997 XO8),11148,Einhardress,,N,N,14.3,4.161,0.134,0.142,JPL 27,2459000.5,59000,20200531.0,J2000,0.1164791405540784,2.447635121030255,2.162536685742673,3.879352843745994,97.42888894985262,81.02714404588862,262.7641778149027,2.732733556317836,0.2573854896689786,2459378.2828435865,20210612.7828436,1398.680245972658,3.82937781238236,1.1703,455.445651,3.5864e-08,1.0322e-08,8.7587e-08,3.3508e-06,6.3247e-05,6.5885e-05,2.0934e-05,1.1525e-08,1.6282e-09,8.287e-05,8.8478e-06,MBA,0.5451
a0028700,2028700, 28700 Balachandar (2000 GB90),28700,Balachandar,,N,N,14.6,2.865,0.45,0.61,JPL 32,2459000.5,59000,20200531.0,J2000,0.1287206635057383,2.299719549905877,2.003698123564875,6.079229235889832,112.6547770135891,268.1225308625584,103.4610437188786,2.595740976246879,0.2826127546265884,2458634.4123340147,20190530.912334,1273.827858461881,3.48755060496066,1.01719,395.8598323,4.7339e-08,8.7217e-09,1.0816e-07,4.3137e-06,4.6873e-05,4.9707e-05,1.7376e-05,9.8444e-09,1.6077e-09,6.1014e-05,7.2465e-06,MBA,0.52215
a0001549,2001549,  1549 Mikko (1937 GA),1549,Mikko,,N,N,12.3,10.376,0.359,0.104,JPL 41,2459000.5,59000,20200531.0,J2000,0.0843492741888768,2.230593817500351,2.042444847984,5.548316394369161,85.28503283951873,6.371218792540065,70.36305555961047,2.418742787016702,0.2958511983193947,2458762.6674140263,20191006.167414,1216.827925812055,3.33149329448886,1.05913,412.1816221,2.6689e-08,5.1045e-09,5.8981e-08,2.9914e-06,3.664e-05,4.3131e-05,2.2411e-05,5.5351e-09,1.0155e-09,7.5641e-05,4.1769e-06,MBA,0.34754
a0004588,2004588,  4588 Wislicenus (1931 EE),4588,Wislicenus,,N,N,12.0,13.921,0.162,1.556,JPL 29,2459000.5,59000,20200531.0,J2000,0.0961932138869336,2.944398151349499,2.661167030208444,9.753603012700635,333.5198072267659,125.1078116013216,282.2955522702215,3.227629272490553,0.1950784379082368,2459398.824123173,20210703.3241232,1845.411537329107,5.05246143005916,1.69201,658.4795317,3.9455e-08,1.5952e-08,1.1577e-07,5.7582e-06,1.9802e-05,3.3665e-05,2.8876e-05,1.7487e-08,1.5854e-09,0.00014941,1.4997e-05,MBA,0.48938
a0002187,2002187,  2187 La Silla (1976 UH),2187,La Silla,,N,N,13.3,12.32,0.054,0.093,JPL 31,2459000.5,59000,20200531.0,J2000,0.116848757523602,2.535698907969082,2.239405641118941,13.26434242071652,137.18816814698,214.300563605527,23.32997889982482,2.831992174819224,0.2440942496613591,2458904.9222511086,20200225.4222511,1474.840150882051,4.03789226798645,1.24286,483.6838262,3.813e-08,1.2239e-08,9.4211e-08,4.6207e-06,1.7836e-05,2.7396e-05,2.2564e-05,1.3669e-08,1.7673e-09,9.2203e-05,1.0678e-05,MBA,0.49322
bK14SG5H,3692003,       (2014 SH165),2014 SH165,,,N,N,16.6,2.571,0.027,0.439,16,2459000.5,59000,20200531.0,J2000,0.0594417912427099,3.070577181306088,2.888056573500263,10.67129786924876,176.296482324108,222.3594327632076,353.9184388871197,3.253097789111913,0.1831783094605843,2459033.700225129,20200703.2002251,1965.298189835427,5.38069319599022,1.90282,740.5204594,1.2636e-07,7.7954e-08,4.4151e-07,1.0533e-05,4.2495e-05,9.5988e-05,9.3881e-05,8.2588e-08,6.9757e-09,0.00051321,7.4841e-05,MBA,0.67258
a0114025,2114025,114025 Krzesinski (2002 UC63),114025,Krzesinski,,N,N,15.6,4.743,0.054,0.274,JPL 24,2459000.5,59000,20200531.0,J2000,0.0814979760539638,2.579743173992301,2.3694993265729,7.598057499071833,198.7376520384043,313.5297104817947,308.7154172566972,2.789987021411702,0.2378698320442601,2459216.0993566,20210101.5993566,1513.432775001982,4.1435531143107,1.38588,539.3429196,4.1026e-08,1.6919e-08,1.1131e-07,5.5434e-06,3.0922e-05,4.7014e-05,3.4321e-05,1.8298e-08,2.3401e-09,0.00014413,1.4889e-05,MBA,0.53991
a0185448,2185448,185448 Nomentum (2006 YK13),185448,Nomentum,,N,N,15.0,3.887,0.117,0.862,JPL 17,2459000.5,59000,20200531.0,J2000,0.0680171160049586,3.090769386847422,2.880544166917646,11.65329996000694,102.3114623190457,181.3494909111521,6.828774616030721,3.300994606777198,0.1813861700607196,2458962.8522862094,20200423.3522862,1984.715813115679,5.43385575117229,1.86409,725.4479053,4.5963e-08,3.7229e-08,1.557e-07,5.0161e-06,2.8019e-05,5.1799e-05,4.3703e-05,3.9761e-08,3.2772e-09,0.00024083,3.5859e-05,MBA,0.56295
a0007140,2007140,  7140 Osaki (1994 EE1),7140,Osaki,,N,N,13.6,4.554,0.372,0.193,JPL 32,2459000.5,59000,20200531.0,J2000,0.2185736763336774,2.266740942608997,1.771291041486883,4.587624038445234,67.52672758190396,271.8368310196961,95.7326999642552,2.76219084373111,0.2888026941440911,2458669.0186741487,20190704.5186741,1246.52576758992,3.41280155397651,0.76996,299.6453332,3.3383e-08,5.6861e-09,7.5736e-08,3.9948e-06,4.4912e-05,4.5891e-05,9.2586e-06,6.9289e-09,1.0867e-09,3.2049e-05,4.6903e-06,MBA,0.46568
a0011100,2011100, 11100 Lai (1995 KC),11100,Lai,,N,N,14.6,3.312,0.167,0.034,JPL 26,2459000.5,59000,20200531.0,J2000,0.170702112739577,2.428856097494458,2.01424523011175,10.17488467890354,193.3066049271171,26.08401137858411,230.5259900136193,2.843466964877167,0.2603762671675245,2459497.757339906,20211010.2573399,1382.614490622443,3.78539217145091,1.01281,394.1552677,4.8043e-08,1.0515e-08,1.1476e-07,4.4501e-06,1.8029e-05,1.9869e-05,1.0748e-05,1.231e-08,1.6908e-09,4.3212e-05,8.9784e-06,MBA,0.52654
a0010270,2010270, 10270 Skoglov (1980 FX3),10270,Skoglov,,N,N,14.5,2.688,0.387,0.272,JPL 24,2459000.5,59000,20200531.0,J2000,0.0848943982380179,2.447823103464465,2.240016634102731,5.785449833605555,355.9600672829399,114.0796069649643,234.1831507038443,2.655629572826198,0.2573558410669959,2459489.3828198905,20211001.8828199,1398.841380508179,3.82981897469727,1.26386,491.8563962,4.6367e-08,1.0281e-08,1.141e-07,5.2609e-06,4.7295e-05,5.6337e-05,2.9575e-05,1.1154e-08,1.6214e-09,0.00011513,8.813e-06,MBA,0.52958
a0018564,2018564, 18564 Caseyo (1997 GO6),18564,Caseyo,,N,N,13.7,8.897,0.074,0.413,JPL 20,2459000.5,59000,20200531.0,J2000,0.1162370386281252,3.109371689553136,2.747947532365349,0.0955334103815676,65.06516345604194,126.4868394422159,95.01060009454608,3.470795846740923,0.1797608503508857,2458471.961111198,20181219.4611112,2002.66075342487,5.48298632012285,1.74783,680.2030011,3.8868e-08,1.559e-08,1.2067e-07,4.1396e-06,0.0023278,0.0023279,1.6808e-05,1.7402e-08,1.3519e-09,9.4133e-05,1.5061e-05,MBA,0.51886
